t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible,fallback_count,tts_activated,solve_ms
0.0,0.0,0.0,0.9974485415946975,4.242641454323001,1.114213562373095,0,True,0,True,258.6336135864258
0.020833333333333332,2.1977590514063227e-06,2.1886584553966482e-06,0.9942274206333094,4.242641512569395,1.114210460707531,1,True,0,True,256.8490505218506
0.041666666666666664,4.494026231634715e-05,4.414601502526381e-05,0.9923771019588086,4.242584541865842,1.1141505688623876,2,True,0,True,289.69454765319824
0.0625,0.00023985024229598493,0.00023256862443633643,0.9914775844719853,4.242315196915753,1.1138795117982434,3,True,0,True,283.94031524658203
0.08333333333333333,0.0007663385564928137,0.0007396967746632951,0.9912790312954731,4.24158472480915,1.113148634703296,4,True,0,True,342.90504455566406
0.10416666666666666,0.0018091491527562381,0.0017814237389429813,0.9915929864332823,4.240110103171628,1.1116746440691623,5,True,0,True,303.952693939209
0.125,0.0034922132387891656,0.0035533988455151177,0.9922554181704265,4.237665764101571,1.1092315629548084,6,True,0,True,326.08628273010254
0.14583333333333331,0.00592180266764432,0.0061807422541223615,0.993113751736329,4.234088499335624,1.1056557827142863,7,True,0,True,278.4750461578369
0.16666666666666666,0.009209633942380745,0.009723247132743964,0.9940350853085416,4.229257340556222,1.1008260408565753,8,True,0,True,287.7640724182129
0.1875,0.013422453145400706,0.01421792275937516,0.9949164043081992,4.223099087055918,1.094668978563186,9,True,0,True,345.5507755279541
0.20833333333333331,0.018574050974249304,0.019696956184680807,0.99569141703837,4.2155812750303,1.0871521009372673,10,True,0,True,278.54084968566895
0.22916666666666666,0.024669377881295272,0.026150443478278253,0.9963193222152271,4.206707387391079,1.0782789199505352,11,True,0,True,268.10622215270996
0.25,0.03172805977042632,0.03355249234636522,0.9967764273789353,4.196481802443464,1.0680538495563197,12,True,0,True,279.0031433105469
0.2708333333333333,0.03973612181343693,0.041905435882481384,0.9970559745737573,4.184912704710036,1.0564851306009353,13,True,0,True,277.03070640563965
0.29166666666666663,0.04862883566917915,0.05121098974902977,0.9971713650498226,4.172044627972722,1.0436173853791848,14,True,0,True,253.1909942626953
0.3125,0.05833504301167586,0.06142426095257306,0.997155341848517,4.157959618054419,1.0295327409087172,15,True,0,True,267.02404022216797
0.3333333333333333,0.06882966397829954,0.07244686760623167,0.9970446653022407,4.14274493732903,1.0143184576426896,16,True,0,True,272.1114158630371
0.35416666666666663,0.08009275003391304,0.08417431594296648,0.9968715417841688,4.126488526030576,0.9980624145697703,17,True,0,True,312.59679794311523
0.375,0.09205074729056255,0.0965553464204991,0.9966619467674305,4.109278629556792,0.9808528750707515,18,True,0,True,307.361364364624
0.3958333333333333,0.10461040568554138,0.10955071578400939,0.996440497087493,4.091208945721321,0.9627836130419893,19,True,0,True,236.13262176513672
0.41666666666666663,0.11770846914794042,0.12307314421544914,0.9962345137434742,4.072385883145486,0.9439610346829395,20,True,0,True,286.7448329925537
0.4375,0.13127671706194172,0.13702726249095565,0.9960649391465124,4.052925073881191,0.9245007505112159,21,True,0,True,259.9656581878662
0.4583333333333333,0.14519407780733173,0.15135096009773588,0.9959520993654751,4.03295606118167,0.9045324227859923,22,True,0,True,260.3874206542969
0.47916666666666663,0.15932853796157423,0.16596953669308948,0.995909789412358,4.012625045031465,0.8842023985830143,23,True,0,True,261.5547180175781
0.5,0.17359800901327427,0.18077407485261365,0.9959411878650624,3.992067071785344,0.8636457223486946,24,True,0,True,258.29124450683594
0.5208333333333333,0.18796407623824626,0.19566853574043458,0.9960394731054333,3.9713771772190185,0.8429573246090778,25,True,0,True,239.01963233947754
0.5416666666666666,0.20238015160342682,0.2106102060833194,0.9961879311886965,3.950618530106093,0.8222003694955691,26,True,0,True,248.17752838134766
0.5625,0.21678170085740786,0.22556821474534494,0.9963738500274933,3.9298586463990204,0.8014424606508173,27,True,0,True,256.73389434814453
0.5833333333333333,0.23113602399031294,0.24046524796534408,0.9965887584942852,3.909175284110416,0.78076123781054,28,True,0,True,255.6748390197754
0.6041666666666666,0.24541675017439182,0.2552194499497081,0.996820894489235,3.888644912416926,0.7602329690452903,29,True,0,True,389.45484161376953
0.625,0.25957988505486884,0.2698008277234255,0.9970591506091898,3.8683198646558066,0.7399099854356412,30,True,0,True,310.1332187652588
0.6458333333333333,0.2736110639075791,0.28420315211637026,0.997296224667631,3.848214710774708,0.7198068512799958,31,True,0,True,289.06965255737305
0.6666666666666666,0.2875036256986791,0.29839417859102374,0.9975249687680929,3.8283569217940325,0.699950904808577,32,True,0,True,401.8421173095703
0.6875,0.3012358015621058,0.3123387461869769,0.9977410852351912,3.808786725023316,0.6803822749388384,33,True,0,True,256.3607692718506
0.7083333333333333,0.31481463265079374,0.326048265901546,0.9979440760336618,3.789491068750232,0.661087887512781,34,True,0,True,253.1273365020752
0.7291666666666666,0.3282513228980757,0.3395403877172275,0.9981288685735628,3.770449554538092,0.6420473367325528,35,True,0,True,265.63572883605957
0.75,0.3415277554006983,0.3528084281672717,0.9982964447777071,3.7516797298526794,0.6232781961895126,36,True,0,True,226.83477401733398
0.7708333333333333,0.3546428976154655,0.3658673880863498,0.9984479103746322,3.7331717379817304,0.604770666572801,37,True,0,True,236.82212829589844
0.7916666666666666,0.3676377603007337,0.3787488495361235,0.9985876310088313,3.7148742306555818,0.586473346553726,38,True,0,True,244.59290504455566
0.8125,0.3805509264056958,0.3914582227713036,0.9987201473663995,3.696756049663579,0.5683549098205767,39,True,0,True,306.15901947021484
0.8333333333333333,0.39337162802658865,0.40400184123756483,0.9988452017434166,3.678820360310316,0.5504185951232043,40,True,0,True,269.9770927429199
0.8541666666666666,0.40608105317394116,0.4164319525033511,0.998964285075914,3.6610436259971366,0.532641208119095,41,True,0,True,267.64607429504395
0.875,0.41870872125245334,0.4288079693517355,0.9990906675393938,3.6433630001816746,0.5149600521645499,42,True,0,True,270.6327438354492
0.8958333333333333,0.43129581150240565,0.4411842051442669,0.9992253968212262,3.6257109757974844,0.4973076862761026,43,True,0,True,250.5359649658203
0.9166666666666666,0.4438346759162705,0.4536606368787872,0.9993756027829879,3.608022409312407,0.47961950168582385,44,True,0,True,246.11663818359375
0.9375,0.45626035935737747,0.4663508835366238,0.9995656264214466,3.5902631370712528,0.46186230797192634,45,True,0,True,251.4963150024414
0.9583333333333333,0.46845158153052874,0.47932992093381205,0.9998171614366308,3.572466245604675,0.44407059639001095,46,True,0,True,257.9646110534668
0.9791666666666666,0.48023374895908,0.49266116783764147,1.0001400732131331,3.554710958541442,0.42632612946320375,47,True,0,True,229.5970916748047
1.0,0.4914261298024953,0.5064092258682328,1.000521534158239,3.537080446225479,0.40871661032860346,48,True,0,True,286.90433502197266
1.0208333333333333,0.5019043605515608,0.5205919787268307,1.0009257425088096,3.5196515192251963,0.39132576756447107,49,True,0,True,235.28504371643066
1.0416666666666665,0.5115795872378796,0.5352175466643884,1.0013122016987106,3.502483463886106,0.3742234262700979,50,True,0,True,221.7390537261963
1.0625,0.5203879421230231,0.5503364424391272,1.0016385591046701,3.4855889298204152,0.35743824125106155,51,True,0,True,194.84400749206543
1.0833333333333333,0.5283050641461063,0.5659990362701399,1.0018789183505599,3.4689537439547733,0.3409781189936644,52,True,0,True,217.92078018188477
1.1041666666666665,0.5353031015741164,0.5822047944514166,1.0020187414218522,3.452603153042761,0.32489682443265705,53,True,0,True,209.611177444458
1.125,0.5413540110907117,0.5988989881645049,1.0020532606161625,3.4366015747677716,0.3092931682187459,54,True,0,True,190.8550262451172
1.1458333333333333,0.5464817112354361,0.6160212533798941,1.0019930301958009,3.4209809455487954,0.29423776058063317,55,True,0,True,193.0680274963379
1.1666666666666665,0.5507544136207229,0.6335641423318958,1.0018569182850348,3.4057049283520233,0.27973859166543297,56,True,0,True,145.15042304992676
1.1875,0.5542378080041576,0.6515307762146187,1.001659032778361,3.390731948599473,0.26580449957430036,57,True,0,True,133.8667869567871
1.2083333333333333,0.5569720226400399,0.6698768767092611,1.0014161213209098,3.3760718998945034,0.2524989278314392,58,True,0,True,187.50286102294922
1.2291666666666665,0.5590192240538637,0.6885508101566767,1.0011483803330674,3.3617236389303846,0.23987465453391937,59,True,0,True,229.75730895996094
1.25,0.560503725771767,0.7075347742282873,1.0008041934903567,3.347616992738738,0.2279137082385692,60,True,0,True,265.52796363830566
1.2708333333333333,0.5615871358918524,0.7268154187903693,1.0004540640856798,3.333650497918385,0.2165613756623606,61,True,0,True,264.4791603088379
1.2916666666666665,0.5624396137404322,0.7463307055697902,1.0002086682601807,3.319747877303621,0.2057738650428101,62,True,0,True,239.96996879577637
1.3125,0.5631897155761911,0.7659995542948249,1.000059344695383,3.3058739173184386,0.1955395374424017,63,True,0,True,243.10708045959473
1.3333333333333333,0.5639078783515359,0.7857600161893487,0.9999732507653056,3.2920211924863167,0.1858756108584243,64,True,0,True,297.1780300140381
1.3541666666666665,0.5646058390816895,0.8055247161830702,0.9999362279317064,3.2782413721971837,0.17685292426222476,65,True,0,True,288.135290145874
1.375,0.5652363309760408,0.8251558312915037,0.999974652048746,3.2646625067236097,0.16860423732029983,66,True,0,True,282.4444770812988
1.3958333333333333,0.565690906484341,0.8445080708729703,1.000129485707534,3.251462168943588,0.16130481108919587,67,True,0,True,237.8842830657959
1.4166666666666665,0.565803420773474,0.8634852433116094,1.000419151207284,3.238828255334498,0.15515156619054643,68,True,0,True,284.84249114990234
1.4375,0.5653557211580086,0.8820037743899191,1.000825012526896,3.2269802380619343,0.1503762409234083,69,True,0,True,299.5905876159668
1.4583333333333333,0.5641262372585691,0.8999777589321348,1.00130312938055,3.2161430470577606,0.147202846317654,70,True,0,True,256.3908100128174
1.4791666666666665,0.5619614551930348,0.917374832522833,1.001772207199959,3.2064564046454964,0.14576303686738495,71,True,0,True,275.82383155822754
1.5,0.5587783960484739,0.934212316348523,1.0021488993997598,3.1979753425088235,0.14609923012014286,72,True,0,True,293.06602478027344
1.5208333333333333,0.5545553789824376,0.9505036491907167,1.0023683565000243,3.1907115657101963,0.1481861210891246,73,True,0,True,286.2570285797119
1.5416666666666665,0.549325194063244,0.9662532268618881,1.0023881710903568,3.184641054351965,0.15193652806933838,74,True,0,True,330.8377265930176
1.5625,0.5431631173149007,0.9815099390855817,1.0022066172053623,3.1796783584651482,0.15721091383961738,75,True,0,True,287.85252571105957
1.5833333333333333,0.5361681044075177,0.9963736946491993,1.0018647364837021,3.1756872419170468,0.16384607086770997,76,True,0,True,275.66075325012207
1.6041666666666665,0.5284664441649088,1.0109522495634276,1.001426516981593,3.1725054934682677,0.17166073193449616,77,True,0,True,290.7230854034424
1.625,0.5202179520155309,1.025314984463893,1.0009536223857325,3.1699685843056136,0.18044943751302134,78,True,0,True,210.8016014099121
1.6458333333333333,0.5115747815869224,1.0395349628425,1.0005030282791354,3.1679146899164725,0.19002265995443562,79,True,0,True,294.7859764099121
1.6666666666666665,0.5026963145976633,1.0537374263954489,1.0001376588034385,3.1661433513800112,0.20019862705764463,80,True,0,True,229.79259490966797
1.6875,0.49379988439408556,1.0680582070701534,0.9999150824090532,3.164401699838863,0.21075481063720286,81,True,0,True,235.51487922668457
1.7083333333333333,0.48513143924702046,1.0825791987946909,0.9998828862310496,3.16244627155533,0.2214489034655434,82,True,0,True,238.68608474731445
1.7291666666666665,0.4769202475735192,1.0973490536318535,1.0000640203050666,3.160065199472738,0.23206133635283616,83,True,0,True,236.6774082183838
1.75,0.4694067494823836,1.112419301472208,1.0004567288986963,3.157033940524123,0.24237191744996284,84,True,0,True,223.82426261901855
1.7708333333333333,0.4628295905246483,1.1278197566653476,1.0010185828909317,3.153140274038094,0.2521683973299322,85,True,0,True,315.9794807434082
1.7916666666666665,0.4573471434284481,1.1435204730231814,1.0016155940676017,3.1482697459493103,0.26131118724114427,86,True,0,True,223.81329536437988
1.8125,0.4530569576438367,1.1594841420050526,1.002136928276458,3.1423593128411977,0.2697208817771239,87,True,0,True,248.09694290161133
1.8333333333333333,0.45001459657821524,1.1757291148533648,1.0025425989786756,3.135346278302831,0.2773774032503961,88,True,0,True,262.21537590026855
1.8541666666666665,0.44822305548317753,1.192301723349093,1.0028102277475541,3.1271946743613936,0.2843267487488072,89,True,0,True,276.2489318847656
1.875,0.44767887333246803,1.209219434737529,1.0029314780315988,3.117891396459897,0.2906195042793482,90,True,0,True,252.79521942138672
1.8958333333333333,0.4483811707535218,1.2264441680537175,1.0029079504767704,3.1074535225762934,0.29628876731395465,91,True,0,True,332.3945999145508
1.9166666666666665,0.4502798094855779,1.2439280175849539,1.0027565278769972,3.0959440330513,0.30140931620830264,92,True,0,True,270.4470157623291
1.9375,0.453292845540795,1.2616714741908133,1.002507351089747,3.083424991957017,0.3061028568997795,93,True,0,True,262.5710964202881
1.9583333333333333,0.45735110781402166,1.2796852708282884,1.002184353953919,3.0699431473142815,0.3104847835195916,94,True,0,True,258.09693336486816
1.9791666666666665,0.4623882397047259,1.2979330476242177,1.0018107340818831,3.0555700998531483,0.31464665107233575,95,True,0,True,260.5323791503906
2.0,0.4682897041834502,1.316368397084315,1.0014241781281283,3.040423395608464,0.31871221205906525,96,True,0,True,263.1082534790039
2.020833333333333,0.4749328451259335,1.3349893390067864,1.0010546062486942,3.0246034037604352,0.32282692168511035,97,True,0,True,272.12071418762207
2.0416666666666665,0.48224201136364786,1.3537969194132995,1.0007092074665374,3.008170602683721,0.3270929715625121,98,True,0,True,286.1607074737549
2.0625,0.4901493540976445,1.372739494350223,1.0003940811659617,2.9912083132546963,0.3315713829611891,99,True,0,True,275.9056091308594
2.083333333333333,0.4985385832121226,1.3917545799845088,1.0001276274380422,2.973846426258085,0.3363451920661806,100,True,0,True,308.40134620666504
2.1041666666666665,0.5072862744407932,1.4108261334370737,0.9999200062186631,2.9561960865539394,0.3415176749469104,101,True,0,True,280.9560298919678
2.125,0.51632217899163,1.4299717976279824,0.9998047759741904,2.9383063340851328,0.34716302528099013,102,True,0,True,319.3209171295166
2.145833333333333,0.525631404893934,1.4491911556429016,0.9997782177065484,2.920189731056999,0.3532979858615119,103,True,0,True,301.2113571166992
2.1666666666666665,0.5352537753998949,1.4684305834529332,0.9998115242574435,2.9018405994998933,0.35986079198123805,104,True,0,True,275.6388187408447
2.1875,0.545288028123634,1.4875804264048464,0.999904469933942,2.883231492716618,0.36670656932478546,105,True,0,True,300.6772994995117
2.208333333333333,0.5558441350345492,1.506482811084447,1.000057738343356,2.8643483533196417,0.37364625012480507,106,True,0,True,300.39334297180176
2.2291666666666665,0.5669778711428602,1.5249823765261734,1.0002470315939895,2.8452194520091965,0.38052528222178367,107,True,0,True,297.81150817871094
2.25,0.5786891200051434,1.542977801203201,1.0004378762767856,2.825891055420177,0.3872610495303101,108,True,0,True,308.4871768951416
2.270833333333333,0.5909688145482633,1.56042376443219,1.0006034015109544,2.806387598779607,0.3938164789138407,109,True,0,True,253.9212703704834
2.2916666666666665,0.6038301043064634,1.5773028093141754,1.0007327260196772,2.786700199573096,0.40016363794177917,110,True,0,True,300.8291721343994
2.3125,0.6172598720206482,1.5935746468753855,1.0008187730386142,2.766854434512962,0.4062725160863115,111,True,0,True,361.846923828125
2.333333333333333,0.6312107071684505,1.6091909850282706,1.000860591237388,2.7469097492595753,0.41212302219975244,112,True,0,True,353.86061668395996
2.3541666666666665,0.6456486382307641,1.6241527761447403,1.0008578153585144,2.726889556601453,0.4177266719001727,113,True,0,True,302.9828071594238
2.375,0.6605646679801979,1.6385006281821506,1.000814709433068,2.706776473208392,0.4231178305175404,114,True,0,True,300.04167556762695
2.395833333333333,0.6759261906164151,1.6522663077509345,1.0007353903685918,2.686578812818455,0.4283372640167637,115,True,0,True,319.61512565612793
2.4166666666666665,0.6916645136378444,1.6654682165006613,1.0006312843662668,2.6663436007552903,0.433429423545823,116,True,0,True,385.8375549316406
2.4375,0.7077227236633671,1.6781625889169218,1.0005186503561703,2.646089477312946,0.43846496414471986,117,True,0,True,326.9932270050049
